Ticker,Market Capitalization,Total Debt,Cash and Cash Equivalents,Enterprise Value,EBITDA,Total Revenue,Gross Profit,Operating Revenue,Operating Income,Net Income,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Issuance Of Capital Stock,Capital Expenditure,Stock Price Change
GOOGL,30.016182380434415,4.521922873745378,4.4592981618524705,29.870289121198436,-17.736497908636895,9.780815643715771,6.772416801865056,9.780815643715771,-4.919074116421475,-21.12372259413676,-10.448874828388945,17.945657795281853,152.24166083508283,161.7555324521016,,27.780032467532468,31.689766505701954
GOOG,30.038191036138638,4.521922873745378,4.4592981618524705,29.893167211494525,-17.736497908636895,9.780815643715771,6.772416801865056,9.780815643715771,-4.919074116421475,-21.12372259413676,-10.448874828388945,17.945657795281853,152.24166083508283,161.7555324521016,,27.780032467532468,32.84385362442575
MO,8.473877540136353,-4.863785479960063,-11.31161971830986,5.199252282052233,66.34322678843226,-2.003694756288191,1.815323041738136,-3.5251604966747396,3.105536332179931,132.88888888888889,-2.246236036911122,8.955223880597014,-83.10914093549373,-100.0,,21.301775147928996,-5.35120602839609
AMZN,10.40702546511912,20.38145968469436,48.77967973495306,10.223748628815894,-48.446762464210344,9.399517263985084,1.9980396592022922,9.399517263985084,-50.769725471281,-108.15849418534948,14.715469238082305,,127.40952196632476,132.6458696539189,,4.245491622033315,29.549007761664992
AMCR,-14.382987403858289,3.2364313332378636,-11.096774193548386,-8.51478394477814,12.006319115323855,1.0313531353135312,-3.368794326241135,1.0313531353135312,-4.684317718940937,30.186335403726712,-26.426426426426424,-12.231182795698924,-72.67628205128204,-51.031894934333955,17.543859649122805,-0.18975332068311196,-19.860159114705606
AMTM,,3480.1652892561983,47.34299516908212,,0.26246719160104987,2.4622199062011463,1.4267185473411155,2.4622199062011463,-2.094240837696335,273.8095238095238,-49.074074074074076,,18.904109589041095,-58.74101950051317,,-33.33333333333333,
AEE,-3.3450669348194366,10.894798707023215,25.0,2.4536895097338953,13.051209103840684,24.444791992492963,11.768639251086594,24.444791992492963,15.656909462219195,8.484848484848486,-40.01074113856068,-100.0,6212.5,-26.53980971457186,8.116883116883116,-4.059040590405904,-5.152616100746217
AEP,-9.843805616125708,13.422115775432433,26.27664848785325,0.9966658275289598,5.102554236836653,16.957479752262984,10.665529846431268,17.088391802540094,10.388851558619884,-7.270608094529962,-22.856251948861864,,-15.559266216748997,-9.462409259353265,37.635303913405494,17.49275689179577,-10.912100588423531
AXP,7.755183297490921,7.339068380663767,55.8265960412601,-0.927633180160572,,21.816116995387862,,21.816116995387862,,-6.774193548387098,46.8041237113402,-62.14872460008647,62.11627508146116,198.27940421160758,-96.60194174757282,19.67741935483871,-2.0620056257436463
AIG,17.596586374835432,-9.89291516095879,-7.0518653321201095,5.6836269675568385,,5.406185646375026,,5.406185646375026,,-1.350438892640108,-33.56901815844448,100.61728395061729,23.8976970258072,122.94713160854893,,,9.634912109096538
